"State: (0, 0)","State: (0, 1)","State: (0, 2)","State: (0, 3)","State: (0, 4)","State: (0, 5)","Wall: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","Wall: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","State: (2, 2)","State: (2, 3)","Wall: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","Wall: (3, 4)","State: (3, 5)","State: (4, 0)","Wall: (4, 1)","State: (4, 2)","State: (4, 3)","State: (4, 4)","State: (4, 5)","State: (5, 0)","State: (5, 1)","State: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)"
95.69675784,94.13920225,92.74272629,91.39531647,90.19558419,88.8667992,0,91.67724349,91.427386,90.3355015,0,87.69881138,90.89202734,90.39156956,89.18174445,89.15719922,0,86.54548746,89.76418404,90.29550957,89.11906572,87.10183404,0,85.40664361,88.58490781,0,89.09129857,87.84783739,85.6261417,84.68703264,89.29949442,86.92920679,87.83074729,87.96333508,86.68153838,85.45166534
95.73979258,94.18174617,92.78478636,91.43690402,90.23675587,88.90750828,0,91.71930356,91.46897874,90.37667375,0,87.73911337,90.93356396,90.43310617,89.22287361,89.19795501,0,86.58538643,89.80529452,90.33653394,89.15964012,87.14197058,0,85.44614358,88.62560719,0,89.1314116,87.8875054,85.66536673,84.72585562,89.33978681,86.96909625,87.87039084,88.00258489,86.72039297,85.49012791
95.78239698,94.22386465,92.82642582,91.4780757,90.27751583,88.94781027,0,91.76094302,91.51015556,90.41743427,0,87.77901233,90.9746852,90.47422742,89.26359148,89.23830324,0,86.62488641,89.8459939,90.37714808,89.19980877,87.18170577,0,85.48524856,88.66589957,0,89.17112349,87.92677674,85.70419952,84.76429037,89.37967627,87.00858682,87.90963796,88.04144221,86.75885901,85.52820585
95.82457534,94.26556194,92.8676489,91.51883566,90.31786819,88.98770923,0,91.80216609,91.55092061,90.4577872,0,87.81851231,91.01539524,90.51493745,89.30390217,89.27824799,0,86.66399139,89.88628629,90.41735607,89.23957574,87.2210436,0,85.52396249,88.70578904,0,89.21043827,87.96565537,85.74264397,84.80234077,89.41916684,87.04768249,87.94849262,88.07991095,86.7969404,85.56590301
95.86633191,94.30684227,92.90845974,91.55918802,90.35781704,89.02720921,0,91.84297694,91.59127801,90.49773659,0,87.85761729,91.05569817,90.55524039,89.34380975,89.31779329,0,86.70270532,89.92617576,90.45716198,89.27894504,87.25998805,0,85.56228929,88.74527961,0,89.2493599,88.00414521,85.78070398,84.84001068,89.45826251,87.0863872,87.98695872,88.117995,86.83464097,85.6032232
95.90767092,94.34770979,92.94886247,91.59913686,90.39736639,89.06631419,0,91.88337967,91.63123184,90.53728649,0,87.89633122,91.09559808,90.5951403,89.38331826,89.35694314,0,86.74103211,89.96566633,90.49656984,89.31792064,87.29854306,0,85.60023281,88.78437527,0,89.28789232,88.04225015,85.8183834,84.87730388,89.49696722,87.12470486,88.02504017,88.15569822,86.87196454,85.6401702
95.94859654,94.38816864,92.98886118,91.63868622,90.43652025,89.10502812,0,91.92337838,91.67078613,90.5764409,0,87.93465801,91.13509899,90.63464121,89.42243168,89.39570149,0,86.77897563,90.00476199,90.53558362,89.35650649,87.33671252,0,85.6377969,88.82307998,0,89.32603941,88.07997404,85.85568602,84.91422415,89.53528488,87.16263935,88.0627408,88.19302441,86.90891487,85.67674772
95.98911291,94.4282229,93.0284599,91.67784008,90.47528257,89.14335491,0,91.9629771,91.70994488,90.61520376,0,87.97260154,91.17420489,90.67374711,89.46115397,89.43407226,0,86.81653973,90.0434667,90.57420726,89.39470649,87.37450029,0,85.67498535,88.86139765,0,89.36380504,88.1173207,85.89261561,84.95077523,89.57321937,87.2001945,88.10006442,88.22997733,86.9454957,85.71295947
96.02922411,94.46787661,93.06766264,91.7166024,90.51365727,89.18129844,0,92.00217984,91.74871204,90.65357899,0,88.01016563,91.21291974,90.71246195,89.49948904,89.47205933,0,86.85372818,90.08178437,90.61244466,89.43252448,87.41191018,0,85.71180192,88.89933214,0,89.40119301,88.15429389,85.92917591,84.98696079,89.61077451,87.23737409,88.13701482,88.26656073,86.98171072,85.7488091
96.0689342,94.5071338,93.10647335,91.7549771,90.55164823,89.21886253,0,92.04099054,91.78709153,90.69157047,0,88.04735408,91.25124743,90.75078965,89.53744076,89.50966652,0,86.89054474,90.11971885,90.65029969,89.4699643,87.44894597,0,85.74825032,88.93688728,0,89.4382071,88.19089735,85.96537061,85.02278449,89.64795411,87.27418189,88.1735957,88.30277829,87.01756359,85.78430024
96.10824719,94.54599841,93.14489595,91.79296805,90.58925927,89.25605098,0,92.07941315,91.82508722,90.72918204,0,88.08417065,91.28919185,90.78873407,89.57501296,89.54689764,0,86.92699315,90.157274,90.68777618,89.50702971,87.48561141,0,85.78433424,88.97406687,0,89.47485104,88.22713477,86.00120336,85.05824996,89.68476191,87.31062161,88.20981078,88.33863368,87.05305794,85.81943646
96.14716705,94.58447437,93.18293433,91.8305791,90.62649421,89.29286755,0,92.11745153,91.86270296,90.76641749,0,88.12061905,91.32675683,90.82629905,89.61220944,89.58375645,0,86.96307707,90.19445359,90.72487789,89.54372448,87.52191019,0,85.82005732,89.01087467,0,89.51112856,88.26300983,86.03667779,85.09336078,89.72120163,87.34669693,88.24566371,88.37413051,87.08819734,85.85422133
96.18569772,94.62256558,93.22059232,91.86781404,90.6633568,89.32931595,0,92.15510952,91.89994255,90.80328059,0,88.15670297,91.36394616,90.86348838,89.64903396,89.62024668,0,86.99880015,90.23126139,90.7616086,89.5800523,87.55784599,0,85.85542317,89.04731439,0,89.54704329,88.29852613,86.07179747,85.12812049,89.75727695,87.38241151,88.28115812,88.40927238,87.12298535,85.88865835
96.22384308,94.66027588,93.25787374,91.90467662,90.69985076,89.36539987,0,92.19239094,91.93680974,90.83977506,0,88.19242605,91.4007636,90.90030581,89.68549023,89.656372,0,87.034166,90.26770111,90.79797199,89.61601684,87.59342242,0,85.89043537,89.08338972,0,89.58259888,88.33368727,86.10656595,85.1625326,89.79299152,87.41776894,88.31629757,88.44406283,87.15742548,85.92275099
96.26160699,94.69760907,93.29478234,91.94117059,90.73597978,89.40112295,0,92.22929954,91.97330826,90.87590459,0,88.2277919,91.43721286,90.93675507,89.72158195,89.69213607,0,87.06917819,90.30377644,90.83397176,89.65162173,87.6286431,0,85.92509744,89.11910429,0,89.61779892,88.3684968,86.14098675,85.1966006,89.82834895,87.45277279,88.35108564,88.47850537,87.19152121,85.95650272
96.29899325,94.73456894,93.33132186,91.97729961,90.77174752,89.4364888,0,92.26583906,92.00944179,90.91167282,0,88.26280409,91.47329763,90.97283984,89.75731274,89.72754251,0,87.10384026,90.33949101,90.86961152,89.68687058,87.66351157,0,85.95941289,89.15446172,0,89.65264695,88.40295823,86.17506335,85.23032791,89.86335281,87.48742661,88.38552582,88.5126035,87.22527598,85.98991692
96.33600566,94.7711592,93.36749598,92.01306735,90.80715758,89.47150099,0,92.30201318,92.04521399,90.94708337,0,88.29746617,91.50902155,91.00856377,89.79268623,89.76259487,0,87.13815572,90.37484844,90.90489489,89.72176694,87.69803135,0,85.99338519,89.18946557,0,89.68714651,88.43707506,86.20879918,85.26371795,89.89800662,87.52173389,88.41962161,88.54636064,87.25869321,86.02299699
96.37264794,94.80738356,93.40330836,92.0484774,90.84221354,89.50616307,0,92.33782556,92.08062847,90.98213981,0,88.33178162,91.54438824,91.04393045,89.82770598,89.79729672,0,87.17212801,90.40985229,90.93982543,89.75631434,87.73220594,0,86.02701777,89.22411939,0,89.72130107,88.47085071,86.24219765,85.29677409,89.9323139,87.55569809,88.45337643,88.57978021,87.29177626,86.05574625
96.4089238,94.84324569,93.43876262,92.08353336,90.87691894,89.54047852,0,92.37327982,92.1156888,91.01684569,0,88.36575392,91.57940126,91.07894347,89.86237554,89.83165155,0,87.20576059,90.44450611,90.97440666,89.79051627,87.76603878,0,86.06031402,89.25842667,0,89.75511409,88.50428861,86.27526214,85.32949968,89.96627811,87.58932266,88.48679371,88.61286558,87.32452849,86.08816802
96.44483691,94.87874919,93.47386234,92.11823876,90.91127728,89.57445082,0,92.40837954,92.15039854,91.05120451,0,88.39938649,91.61406415,91.11360636,89.8966984,89.86566283,0,87.23905684,90.47881339,91.00864208,89.82437617,87.7995333,0,86.09327731,89.29239088,0,89.78858897,88.53739213,86.30799598,85.361898,89.99990268,87.62261098,88.51987682,88.64562011,87.35695319,86.12026558
96.48039088,94.91389765,93.50861106,92.15259711,90.94529205,89.60808339,0,92.44312826,92.18476117,91.08521975,0,88.43268275,91.64838041,91.14792262,89.93067804,89.899334,0,87.27202013,90.5127776,91.04253515,89.85789748,87.83269287,0,86.12591097,89.32601545,0,89.82172911,88.57016462,86.34040249,85.39397235,90.033191,87.65556642,88.5526291,88.67804708,87.38905365,86.15204216
96.51558932,94.94869464,93.5430123,92.18661187,90.97896666,89.64137965,0,92.4775295,92.21878018,91.11889483,0,88.46564604,91.68235351,91.18189572,89.96431788,89.93266845,0,87.30465379,90.54640216,91.07608929,89.89108358,87.86552085,0,86.15821829,89.35930377,0,89.85453785,88.60260938,86.37248493,85.42572595,90.06614644,87.68819231,88.58505385,88.71014979,87.4208331,86.18350098
96.55043577,94.98314365,93.57706952,92.22028649,91.01230453,89.67434294,0,92.51158672,92.252459,91.15223317,0,88.49827969,91.71598688,91.21552909,89.99762132,89.96566957,0,87.33696111,90.57969049,91.10930789,89.92393781,87.89802054,0,86.19020254,89.39225921,0,89.8870185,88.63472969,86.40424655,85.45716201,90.09877232,87.72049193,88.61715436,88.74193148,87.45229476,86.2146452
96.58493375,95.01724817,93.61078618,92.25362436,91.04530903,89.70697659,0,92.54530338,92.28580104,91.18523812,0,88.53058702,91.74928392,91.24882613,90.03059173,89.99834067,0,87.36894536,90.61264593,91.1421943,89.95646351,87.93019524,0,86.22186695,89.42488509,0,89.91917435,88.66652881,86.43569055,85.48828372,90.13107195,87.75246857,88.64893387,88.77339534,87.48344181,86.24547799
96.61908676,95.05101165,93.64416566,92.28662886,91.07798348,89.73928392,0,92.57868286,92.31880965,91.21791302,0,88.56257127,91.78224798,91.2817902,90.06323243,90.03068506,0,87.40060977,90.64527181,91.17475185,89.98866394,87.9620482,0,86.25321471,89.45718472,0,89.95100864,88.69800993,86.46682011,85.51909421,90.16304858,87.78412543,88.68039558,88.80454457,87.51427738,86.27600245
96.65289824,95.0844375,93.67721136,92.31930331,91.11033118,89.77126817,0,92.61172855,92.35148818,91.25026118,0,88.59423567,91.81488241,91.31442463,90.09554673,90.06270601,0,87.43195753,90.67757144,91.20698382,90.02054238,87.99358263,0,86.284249,89.48916135,0,89.98252458,88.72917624,86.49763838,85.54959659,90.19470545,87.81546573,88.71154267,88.83538231,87.5448046,86.30622167
96.68637161,95.11752909,93.70992659,92.35165101,91.14235541,89.80293257,0,92.64444379,92.38383992,91.28228585,0,88.62558344,91.8471905,91.34673271,90.12753789,90.09440675,0,87.46299182,90.70954807,91.23889348,90.05210203,88.02480171,0,86.31497294,89.52081822,0,90.01372537,88.76003089,86.52814847,85.57979396,90.22604575,87.84649263,88.74237829,88.86591167,87.57502655,86.33613869
96.71951024,95.15028976,93.74231468,92.38367524,91.1740594,89.83428034,0,92.67683188,92.41586815,91.31399028,0,88.65661773,91.8791755,91.37871772,90.15920913,90.12579049,0,87.49371577,90.74120494,91.27048403,90.08334608,88.0557086,0,86.34538965,89.55215852,0,90.04461415,88.790577,86.55835346,85.60968935,90.25707264,87.87720926,88.77290556,88.89613574,87.60494628,86.36575655
96.75231749,95.18272283,93.77437888,92.41537923,91.20544635,89.86531463,0,92.70889608,92.44757609,91.34537767,0,88.68734167,91.91084065,91.41038287,90.19056367,90.15686039,0,87.52413247,90.77254524,91.30175869,90.1142777,88.08630642,0,86.37550219,89.58318541,0,90.07519405,88.82081764,86.58825639,85.63928578,90.28778927,87.90761872,88.80312756,88.92605757,87.63456681,86.39507822
96.78479666,95.21483157,93.80612245,92.44676618,91.23651943,89.89603857,0,92.74063965,92.47896696,91.37645118,0,88.71775838,91.94218916,91.44173137,90.22160466,90.18761959,0,87.55424502,90.80357213,91.3327206,90.1449,88.11659827,0,86.40531361,89.61390204,0,90.10546814,88.85075588,86.6178603,85.66858625,90.31819874,87.93772409,88.83304733,88.95568018,87.66389114,86.42410669
96.81695105,95.24661922,93.83754858,92.47783926,91.26728178,89.92645528,0,92.77206577,92.51004392,91.40721395,0,88.74787092,91.97322418,91.47276639,90.25233524,90.21807119,0,87.58405643,90.83428876,91.36337289,90.17521608,88.1465872,0,86.43482691,89.6443115,0,90.1354395,88.88039473,86.64716817,85.69759372,90.3483041,87.9675284,88.86266791,88.98500656,87.69292222,86.45284486
96.84878389,95.27808899,93.86866044,92.50860161,91.29773651,89.95656782,0,92.80317764,92.54081011,91.4376691,0,88.77768233,92.00394885,91.50349106,90.28275851,90.24821829,0,87.61356973,90.86469822,91.39371866,90.20522899,88.17627624,0,86.46404508,89.67441687,0,90.16511114,88.9097372,86.67618297,85.72631112,90.37810842,87.99703468,88.89199229,89.01403968,87.721663,86.48129566
96.8802984,95.30924407,93.89946119,92.53905634,91.32788669,89.98637923,0,92.83397839,92.57126864,91.4678197,0,88.80719564,92.03436627,91.53390849,90.31287755,90.27806391,0,87.6427879,90.89480359,91.42376097,90.23494178,88.20566839,0,86.49297107,89.70422119,0,90.19448607,88.93878625,86.70490761,85.75474134,90.40761469,88.02624589,88.92102342,89.04278248,87.75011637,86.50946195
96.91149777,95.3400876,93.92995394,92.56920652,91.35773537,90.01589254,0,92.86447114,92.60142259,91.4976688,0,88.83641381,92.06447952,91.56402174,90.34269541,90.30761108,0,87.67171389,90.92460791,91.45350286,90.26435744,88.23476662,0,86.5216078,89.73372746,0,90.22356724,88.9675448,86.73334501,85.78288726,90.4368259,88.05516499,88.94976424,89.07123784,87.7782852,86.53734658
96.94238515,95.37062269,93.96014175,92.5990552,91.38728557,90.04511071,0,92.89465895,92.63127499,91.5272194,0,88.8653398,92.09429164,91.59383386,90.37221508,90.33686277,0,87.70035062,90.95411418,91.48294733,90.29347895,88.26357387,0,86.54995816,89.76293867,0,90.25235761,88.99601577,86.76149804,85.81075172,90.465745,88.0837949,88.97821765,89.09940865,87.80617235,86.56495236
96.97296365,95.40085244,93.99002769,92.62860539,91.41654026,90.0740367,0,92.92454489,92.66082887,91.5564745,0,88.89397653,92.12380564,91.62334786,90.40143956,90.36582195,0,87.72870099,90.98332539,91.51209735,90.32230924,88.29209305,0,86.57802502,89.79185777,0,90.28086008,89.02420203,86.78936953,85.83833754,90.49437491,88.11213851,89.00638653,89.12729775,87.83378062,86.59228208
97.00323637,95.43077988,94.01961478,92.65786009,91.44550241,90.10267343,0,92.95413197,92.69008722,91.58543705,0,88.92232689,92.1530245,91.65256672,90.4303718,90.39449154,0,87.75676785,91.01224449,91.54095588,90.35085123,88.32032703,0,86.60581122,89.82048768,0,90.30907752,89.05210643,86.81696231,85.8656475,90.52271853,88.14019868,89.03427373,89.15490797,87.86111282,86.61933851
97.03320636,95.46040805,94.04890599,92.68682223,91.47417493,90.13102379,0,92.98342319,92.71905298,91.61410997,0,88.95039375,92.18195117,91.68149339,90.45901471,90.42287444,0,87.78455404,91.0408744,91.56952582,90.3791078,88.34827868,0,86.63331955,89.84883129,0,90.33701278,89.07973179,86.84427917,85.89268436,90.5507787,88.16797826,89.06188205,89.18224208,87.88817169,86.64612437
97.06287665,95.48973995,94.07790429,92.71549476,91.50256073,90.15909065,0,93.01242148,92.74772909,91.64249617,0,88.97817994,92.21058858,91.71013079,90.4873712,90.4509735,0,87.81206237,91.06921801,91.59781007,90.40708181,88.37595081,0,86.6605528,89.87689147,0,90.3646687,89.10708089,86.87132286,85.91945085,90.57855828,88.19548004,89.08921428,89.20930285,87.91495998,86.67264238
97.09225024,95.51877852,94.1066126,92.74388056,91.53066268,90.18687684,0,93.0411298,92.77611843,91.6705985,0,89.00568827,92.23893961,91.73848183,90.51544412,90.47879158,0,87.83929562,91.09727819,91.62581147,90.43477607,88.40334622,0,86.68751371,89.90467104,0,90.39204805,89.1341565,86.89809611,85.94594968,90.60606006,88.2227068,89.1162732,89.23609302,87.94148038,86.6988952
97.1213301,95.54752671,94.13503384,92.7719825,91.5584836,90.21438517,0,93.06955104,92.80422388,91.69841981,0,89.03292152,92.26700713,91.76654935,90.54323631,90.50633147,0,87.86625654,91.12505776,91.65353286,90.4621934,88.43046767,0,86.71420502,89.93217282,0,90.41915361,89.16096136,86.92460163,85.97218352,90.63328682,88.2496613,89.14306153,89.26261528,87.96773558,86.7248855
97.15011916,95.57598742,94.16317086,92.79980343,91.58602632,90.24161842,0,93.09768806,92.83204828,91.72596291,0,89.05988244,92.29479398,91.7943362,90.57075058,90.53359597,0,87.89294784,91.15255954,91.68097703,90.48933655,88.45731792,0,86.74062942,89.95939958,0,90.44598812,89.18749817,86.95084209,85.99815503,90.66024131,88.27634625,89.16958197,89.28887232,87.99372823,86.7506159
97.17862033,95.60416352,94.19102651,92.82734615,91.61329361,90.26857934,0,93.12554371,92.85959443,91.75323058,0,89.08657375,92.32230296,91.82184518,90.59798971,90.56058782,0,87.91937224,91.1797863,91.70814677,90.51620827,88.48389966,0,86.76678957,89.98635408,0,90.47255429,89.21376961,86.97682015,86.02386681,90.68692626,88.30276435,89.19583722,89.31486679,88.01946095,86.77608899
97.20683648,95.63205786,94.21860361,92.85461344,91.64028823,90.29527065,0,93.15312081,92.88686513,91.78022557,0,89.11299814,92.34953685,91.84907907,90.62495645,90.58730976,0,87.94553239,91.2067408,91.73504481,90.54281127,88.51021558,0,86.79268812,90.01303903,0,90.49885479,89.23977834,87.00253843,86.04932149,90.71334437,88.32891827,89.22182991,89.34060132,88.04493635,86.80130736
97.23477048,95.65967326,94.24590494,92.88160805,91.6670129,90.32169504,0,93.18042214,92.91386312,91.80695061,0,89.1391583,92.3764984,91.87604062,90.65165352,90.61376448,0,87.97143094,91.23342575,91.76167386,90.56914825,88.53626835,0,86.81832769,90.03945713,0,90.52489229,89.26552698,87.02799953,86.07452161,90.73949829,88.35481065,89.24756267,89.3660785,88.07015699,86.82627354
97.26242514,95.6870125,94.27293325,92.90833273,91.69347032,90.3478552,0,93.20745045,92.94059112,91.83340841,0,89.16505685,92.40319034,91.90273256,90.67808363,90.63995465,0,87.99707051,91.25984385,91.78803663,90.59522185,88.56206059,0,86.84371086,90.06561106,0,90.55066941,89.29101814,87.05320602,86.09946974,90.76539067,88.38044411,89.27303811,89.39130092,88.09512543,86.85099005
97.28980325,95.71407835,94.29969129,92.93479015,91.71966318,90.37375375,0,93.23420848,92.96705185,91.85960162,0,89.19069641,92.42961536,91.92915758,90.70424943,90.66588291,0,88.02245368,91.28599778,91.81413577,90.62103472,88.5875949,0,86.8688402,90.09150344,0,90.57618876,89.31625438,87.07816044,86.12416838,90.79102413,88.40582124,89.29825879,89.4162711,88.11984418,86.87545941
97.31690758,95.74087355,94.32618174,92.960983,91.7455941,90.39939331,0,93.26069894,92.99324798,91.88553291,0,89.21607959,92.45577613,91.95531835,90.73015357,90.6915519,0,88.04758302,91.31189016,91.83997392,90.64658946,88.61287388,0,86.89371825,90.1171369,0,90.60145292,89.34123826,87.10286532,86.14862004,90.81640126,88.4309446,89.32322726,89.44099159,88.14431574,86.89968407
97.34374087,95.76740079,94.35240729,92.98691393,91.77126572,90.42477649,0,93.28692449,93.01918214,91.91120488,0,89.24120893,92.48167529,91.98121751,90.75579868,90.7169642,0,88.07246107,91.33752362,91.86555369,90.67188866,88.63790006,0,86.91834752,90.14251403,0,90.62646444,89.36597231,87.12732316,86.17282718,90.84152461,88.45581672,89.34794606,89.46546487,88.1685426,86.92366648
97.37030582,95.79366277,94.37837058,93.01258555,91.79668062,90.44990583,0,93.31288778,93.04485696,91.93662013,0,89.26608697,92.50731546,92.00685768,90.78118733,90.74212237,0,88.09709034,91.36290075,91.89087766,90.69693486,88.66267598,0,86.94273049,90.16763738,0,90.65122585,89.39045901,87.15153641,86.19679225,90.86639674,88.48044012,89.37241766,89.48969342,88.19252718,86.94740908
97.39660513,95.81966212,94.40407424,93.03800045,91.82184137,90.47478387,0,93.33859144,93.07027503,91.96178123,0,89.29071624,92.53269924,92.03224145,90.8063221,90.76702897,0,88.12147331,91.3880241,91.9159484,90.7217306,88.68720415,0,86.96686964,90.1925095,0,90.67573964,89.41470085,87.17550753,86.22051768,90.89102014,88.50481729,89.39664455,89.51367969,88.21627192,86.97091424
97.42264144,95.84540148,94.42952087,93.0631612,91.84675052,90.49941314,0,93.36403807,93.09543892,91.98669072,0,89.31509922,92.55782917,92.05737138,90.83120552,90.7916865,0,88.14561246,91.41289622,91.94076842,90.74627839,88.71148703,0,86.99076739,90.21713291,0,90.70000829,89.43870027,87.19923894,86.24400584,90.91539731,88.52895069,89.42062917,89.53742609,88.23977921,86.99418436
97.44841739,95.87088345,94.45471303,93.08807034,91.87141057,90.52379612,0,93.38923023,93.12035118,92.01135112,0,89.33923836,92.5827078,92.08225002,90.8558401,90.81609745,0,88.16951022,91.43751963,91.96534025,90.7705807,88.73552709,0,87.01442617,90.24151007,0,90.72403426,89.4624597,87.22273304,86.26725913,90.9395307,88.55284275,89.44437395,89.56093503,88.26305143,87.01722177
97.47393559,95.89611059,94.47965327,93.1127304,91.89582402,90.54793526,0,93.41417047,93.14501431,92.03576491,0,89.36313612,92.60733765,92.10687987,90.88022834,90.8402643,0,88.193169,91.46189679,91.98966636,90.79463998,88.75932674,0,87.03784836,90.26564347,0,90.74781997,89.48598153,87.2459922,86.29027988,90.96342277,88.5764959,89.46788128,89.58420888,88.28609092,87.04002881
97.4991986,95.92108547,94.5043441,93.13714385,91.91999335,90.57183302,0,93.4388613,93.16943081,92.05993457,0,89.3867949,92.6317212,92.13126342,90.9043727,90.86418947,0,88.21659119,91.48603019,92.01374921,90.81845868,88.7828884,0,87.06103633,90.28953554,0,90.77136782,89.50926815,87.26901877,86.31307043,90.98707591,88.59991251,89.49115353,89.60725,88.30890003,87.06260778
97.52420898,95.9458106,94.52878803,93.16131317,91.94392097,90.5954918,0,93.46330523,93.19360315,92.08386253,0,89.41021709,92.65586092,92.15540314,90.92827562,90.8878754,0,88.23977916,91.50992226,92.03759123,90.84203918,88.80621445,0,87.08399243,90.31318868,0,90.7946802,89.5323219,87.29181507,86.33563307,91.01049253,88.62309496,89.51419307,89.6300607,88.33148104,87.08496097
97.54896926,95.97028848,94.55298752,93.1852408,91.96760933,90.61891399,0,93.48750472,93.21753377,92.10755121,0,89.43340506,92.67975924,92.17930145,90.95193951,90.91132447,0,88.26273525,91.5335754,92.06119483,90.86538389,88.82930723,0,87.10671896,90.33660529,0,90.81775945,89.55514511,87.31438341,86.35797009,91.03367497,88.64604558,89.5370022,89.6526433,88.35383624,87.10709062
97.57348194,95.99452158,94.57694502,93.20892915,91.99106079,90.64210196,0,93.51146222,93.24122507,92.131003,0,89.45636115,92.70341858,92.20296079,90.97536676,90.93453904,0,88.28546178,91.55699201,92.0845624,90.88849514,88.85216909,0,87.12921822,90.35978774,0,90.84060791,89.57774009,87.33672606,86.38008374,91.0566256,88.6687667,89.55958325,89.67500007,88.37596789,87.12899897
97.59774949,96.01851235,94.60066294,93.23238062,92.01427775,90.66505805,0,93.53518014,93.26467947,92.15422028,0,89.47908768,92.72684132,92.22638354,90.99855973,90.95752147,0,88.30796105,91.58017446,92.10769629,90.91137529,88.87480233,0,87.1514925,90.38273836,0,90.86322788,89.60010912,87.35884529,86.40197625,91.07934672,88.69126061,89.58193849,89.69713327,88.39787823,87.15068824
97.62177436,96.04226321,94.62414368,93.25559758,92.03726254,90.68778458,0,93.55866088,93.28789932,92.17720539,0,89.50158695,92.75002984,92.24957205,91.02152078,90.98027408,0,88.33023532,91.60312508,92.13059884,90.93402663,88.89720923,0,87.17354403,90.40545948,0,90.88562166,89.62225446,87.38074333,86.42364984,91.10184062,88.71352957,89.60407018,89.71904514,88.41956946,87.17216062
97.64555899,96.06577656,94.64738962,93.27858236,92.06001747,90.71028385,0,93.58190682,93.31088698,92.19996064,0,89.52386122,92.77298647,92.27252869,91.04425222,91.00279917,0,88.35228685,91.6258462,92.15327237,90.95645146,88.91939207,0,87.19537504,90.42795339,0,90.9077915,89.64417835,87.40242239,86.44510669,91.12410959,88.73557585,89.62598055,89.7407379,88.44104378,87.19341828
97.66910577,96.08905479,94.6704031,93.3013373,92.08254486,90.73255812,0,93.6049203,93.33364476,92.22248834,0,89.54591275,92.79571354,92.29525575,91.06675634,91.025099,0,88.37411787,91.64834011,92.17571916,90.97865204,88.94135308,0,87.21698775,90.45022236,0,90.92973964,89.665883,87.42388466,86.46634897,91.14615587,88.75740167,89.64767181,89.76221372,88.46230336,87.21446336
97.69241709,96.11210023,94.69318644,93.32386469,92.10484698,90.75460965,0,93.62770364,93.35617496,92.24479077,0,89.56774377,92.81821333,92.31775555,91.08903543,91.04717583,0,88.39573058,91.67060908,92.19794148,91.00063062,88.96309448,0,87.23838433,90.47226864,0,90.9514683,89.68737061,87.44513231,86.48737883,91.16798169,88.77900923,89.66914617,89.78347479,88.48335034,87.23529799
97.71549529,96.13491521,94.71574195,93.34616681,92.12692608,90.77644067,0,93.65025915,93.37847986,92.26687017,0,89.58935648,92.84048813,92.34003035,91.11109172,91.0690319,0,88.41712716,91.69265536,92.21994159,91.02238941,88.98461847,0,87.25956695,90.49409446,0,90.97297967,89.70864334,87.46616748,86.50819839,91.18958925,88.80040072,89.69040578,89.80452325,88.50418685,87.25592427
97.73834271,96.15750205,94.73807191,93.36824591,92.14878438,90.79805338,0,93.67258911,93.40056171,92.28872878,0,89.61075306,92.86254018,92.3620824,91.13292745,91.09066941,0,88.43830977,91.71448118,92.24172169,91.04393062,89.00592722,0,87.28053774,90.51570202,0,90.99427594,89.72970334,87.4869923,86.52880976,91.21098073,88.82157829,89.7114528,89.82536123,88.524815,87.27634429
97.76096166,96.17986302,94.76017857,93.39010421,92.17042411,90.81944996,0,93.69469577,93.42242275,92.3103688,0,89.63193567,92.88437172,92.38391393,91.15454483,91.11209054,0,88.45928056,91.73608874,92.26328399,91.06525641,89.02702288,0,87.30129882,90.5370935,0,91.01535923,89.75055274,87.50760887,86.54921502,91.2321583,88.84254408,89.73228934,89.84599082,88.54523687,87.29656012
97.78335441,96.20200038,94.78206416,93.41174393,92.19184743,90.84063258,0,93.71658136,93.44406517,92.33179243,0,89.65290646,92.90598493,92.40552715,91.17594603,91.13329746,0,88.48004164,91.75748022,92.28463067,91.08636895,89.04790759,0,87.32185229,90.55827107,0,91.0362317,89.77119365,87.52801927,86.56941622,91.2531241,88.86330022,89.75291752,89.86641412,88.56545452,87.31657378
97.80552325,96.22391636,94.80373089,93.43316726,92.21305653,90.86160336,0,93.73824809,93.46549117,92.35300181,0,89.67366755,92.92738202,92.42692423,91.19713322,91.15429231,0,88.50059512,91.77865779,92.30576388,91.10727036,89.06858344,0,87.34220023,90.57923687,0,91.05689544,89.79162815,87.54822558,86.58941541,91.27388024,88.8838488,89.77333942,89.88663319,88.58546999,87.33638731
97.82747039,96.24561319,94.82518096,93.45437635,92.23405353,90.88236445,0,93.75969816,93.48670291,92.37399911,0,89.69422102,92.94856513,92.44810735,91.21810854,91.17507722,0,88.52094305,91.79962359,92.32668576,91.12796276,89.08905254,0,87.36234469,90.599993,0,91.07735255,89.81185831,87.56822982,86.60921461,91.29442881,88.90419189,89.79355711,89.90665007,88.60528531,87.3560027
